adulation	ˌædʒʊˈleɪʃən
adulterine	əˈdʌltəɹaɪn
adults	ˈædʌlts
adust	əˈdʌst
advanced	ədˈvɑːnst
advantage	ədˈvɑːntɪdʒ
adventuress	ədˈvɛntʃəɹɪs
adventurism	ədˈvɛntʃəɹɪzəm
adverb	ˈædvɜːb
adversary	ædˈvɜːsəɹi
adversary	ədˈvɜːsəɹi
adversary	ˈædvəsəɹi
adversary	ˈædvəsɛɹi
advertise	ˈadvətaɪz
adviser	ædˈvaɪzə
advisor	ædˈvaɪzə
advocaat	ˈadvəkɑː
aegides	ˈiːd͡ʒɪdiːz
aegipan	ˈiːdʒɪpan
aerobic	ɛəˈɹəʊbɪk
aerobridge	ˈɛəɹəʊˌbɹɪdʒ
aeronaut	ˈɛəɹəˌnɔːt
aerosol	ˈɛəɹəˌsɒl
aetat	ˈaɪtat
aetat	ˈiːtat
aether	ˈiːθə
aetiology	iːtɪˈɒlədʒi
aetites	iːˈtaɪtiːz
afar	əˈfɑː
affable	ˈæfəbəl
affectlessness	ˈaˌfɛktləsnəs
affiliate	əˈfɪliet
affiliate	əˈfɪlieɪt
affordable	əˈfɔːdəbəl
affordably	əˈfɔːdəbli
afforest	əˈfɒɹɪst
afghan	ˈæfɡən
afghan	ˈæfˌɡæn
aflutter	əˈflʌtə
aft	æft
aftercare	ˈæftəkɛə
aftercare	ˈɑːftəkɛə
aftereffect	ˈɑːftəɹɪˌfɛkt
aftermath	ˈæftəˌmæθ
aftermath	ˈɑːftəˌmɑːθ
aftertime	ˈɑːftətaɪm
afterwar	ˈɑːftəwɔː
ag	ax
against	əˈɡɛɪnst
agape	əˈɡeɪp
agar	ˈeɪɡɑː
agar	ˈeɪɡə
agaricologist	ˌæɡəɹɪˈkɒlədʒɪst
ageist	ˈeɪdʒɪst
agent general	ˌeɪdʒənt ˈdʒɛnəɹəl
agent provocateur	ˈeɪdʒənt ˌpɹəʊvɒkætʊə
agente provocateuse	ˌaʒɒ̃t pɹəvɒkəˈtəːz
agente provocatrice	ˌaʒɒ̃t pɹəvɒkəˈtɹiːs
ager	ˈeɪdʒə
agility	əˈdʒɪləti
agility	əˈdʒɪlɪti
agitation	ad͡ʒɪˈteɪʃən
agnolotti	ˌanjəˈlɒtɪ
agog	əˈɡɒɡ
agonistic	aɡəˈnɪstɪk
agora	ˈæɡəɹə
agora	ˌæɡəˈɹɑː
agoraphobia	əˌɡɔːɹəˈfəʊbiə
agoraphobia	ˌæɡəɹəˈfəʊbiə
agra	əˈɡɹɑː
agri-	ˈæɡɹi
agri-	ˈæɡɹɪ
agriculture	ˈæɡɹɪˌkʌltʃə
agromania	aɡɹəʊˈmeɪnɪə
agronomist	əˈɡɹɒnəmɪst
agronomy	əˈɡɹɒnəmi
aiblins	ˈeɪblɪnz
aide	eɪd
aide-de-camp	ˌeɪd dɪ ˈkæmp
aide-de-camp	ˌeɪd dɪ ˈkɒmp
aight	ˈaɪ̯ʔ
aiglet	ˈeɪɡlɛt
aiguille	eɪˈɡwi
aiguille	eɪˈɡwil
aiguille	ˈeɪɡwiːl
ail	eɪl
ain't	eɪnt
ain't	ænt
ain't	ɛnt
ain't	ɪnt
air gun	ˈeəɡʌn
air mass	ˈɛː mas
air-con	ˈeəkɒn
aires	eəz
airgasm	ˈɛəɡazəm
airiness	ˈeəˌɪinəs
airless	eələs
airman	ˈɛəmən
airs	ɛəz
aisle	aɪ̯l
ajar	əˈd͡ʒɑː
akin	əˈkɪn
al-Qaeda	æl ˈkaɪdə
al-Qaeda	ˌæl kaɪˈiːdə
al-Qaeda	ˌæl kɑːˈiːdə
alabaster	ˈæləˌbæstə
alabaster	ˈæləˌbɑːstə
aland	əˈland
alarming	əˈlɑːmɪŋ
alarmingly	əˈlɑːmɪŋli
alas	əˈlæs
alas	əˈlɑːs
albeit	ɔːlˈbiːɪt
albumin	ˈalbjʊmɪn
alcahest	ˈalkəhɛst
alcazar	ˌalkəˈzɑː
alcid	ˈalsɪd
alcids	ˈalsɪdz
alcohol	ˈælkəhɒl
alder	ˈɔːldə
aldosterone	ælˈdɒstəɹəʊn
ale	eɪl
aleatory	ˈeɪlɪətəɹi
aleatory	ˈælɪətəɹi
alewife	ˈeɪlwʌɪf
alfaqui	alfaˈkiː
alfaqui	alfəˈkiː
alga	ˈælɡə
algae	ˈældʒiː
algae	ˈælɡiː
algebra	ˈældʒɪbɹə
algolagnia	alɡəʊˈlaɡnɪə
algolagniac	alɡəʊˈlaɡnɪak
alguazil	alɡwəˈziːl
alguazil	alɡwəˈzɪl
alhamdulillah	alˌhamduːlɪˈlɑː
ali-	alɪ
alienism	ˈeɪlɪənɪzəm
align	æˈlaɪn
align	əˈlaɪn
alike	əˈlaɪk
aliment	ˈalɪmənt
alimony	ˈælɪməni
aline	æˈlaɪn
aline	əˈlaɪn
aliter	ˈælɪtə
alizarin	əˈlɪzəɹɪn
alkahest	ˈalkəhɛst
alkahests	ˈalkəhɛsts
alkalied	ˈælkəlaɪd
alkaline	ˈælkəlaɪn
alkalosis	ælkəˈləʊ̯sɪs
alkane	ˈælkeɪn
alkanol	ˈælkənɒl
alkaptonuria	ælˌkæptəˈnʊəɹɪə
alkermes	alˈkəːmɪz
allamanda	aləˈmandə
allegation	ˌæləˈɡeɪʃən
allegation	ˌælɪˈɡeɪʃən
allegorically	æləˈɡɒɹɪkəli
allegory	ˈælɪˌɡɔːɹi
alleluiatic	alɪluːˈjatɪk
alley oop	alɪˈuːp
alley oop	alɪˈʊp
allice	ˈalɪs
allocher	ˈæləˌkɛə
allochthonous	əˈlɒkθənəs
allocution	aləʊˈkjuːʃən
allogrooming	ˈaləɡɹuːmɪŋ
allomone	ˈaləməʊn
allomorph	ˈæləmɔːf
allomother	ˈæləˌmʌðə
allophone	ˈaləˌfəʊn
allophony	əˈlɒfəni
allotrope	ˈælətɹəʊp
allottee	əˌlɒˈtiː
allusive	əˈljuːsɪv
allusive	əˈluːsɪv
alluvial	əˈluːviəl
almandine	ˈalməndʌɪn
almandines	ˈalməndʌɪnz
almirah	alˈmʌɪɹə
almonds	ˈɑːməndz
almost	ɔːɫˈməʊst
almost	ˈɔːɫməʊst
alms	ɑːmz
aloe vera	əˌləʊi ˈvɛɹə
aloe vera	əˌləʊi ˈvɪəɹə
aloe vera	ˌæləʊ ˈvɛɹə
aloe vera	ˌæləʊ ˈvɪəɹə
aloha	əˈləʊhə
alongshore	əˈlɒŋʃɔː
alopecia	ˌæləʊˈpiːʃə
alow	əˈləʊ
alpargata	ˌælpɑːˈɡɑːtə
alphabetical	ˌælfəˈbɛtɪkəl
alphagram	ˈælfəˌɡɹæm
alphorn	ˈalphɔːn
alright	ɒˈɹaɪt
alright	ɔːlˈɹaɪt
also	ˈɔːlsəʊ
alteration	ɒltəˈeɪʃən
alterative	ˈɒltəɹətɪv
alterative	ˈɒltɹətɪv
alternate	ɒlˈtɜːnət
alternate	ˈɒltəˌneɪt
alternation	ˈɒltəˌneɪʃən
alternative	ɒlˈtɜːnətɪv
alternatively	ɒlˈtɜːnətɪvli
although	ɔːlˈðəʊ
altitude	ˈæltɪˌtjuːd
altitude	ˈæltɪˌt͡ʃuːd
alto	ˈæltəʊ
altruistic	ˌæltɹuˈɪstɪk
altruistic filicide	ˌæltɹuˈɪstɪk ˈfɪlɪsʌɪd
alumina	əˈljuːmɪnə
aluminum	ˌæljʊˈmɪnjəm
alums	ˈaləmz
always	ˈɔːlweɪz
always	ˈɔːlwɪz
alytarch	ˈælətɑːk
amate	əˈmeɪt
amate	əˈmɑːteɪ
amateur	ˈæmətə
amative	ˈamətɪv
amativeness	ˈamətɪvnɪs
amaze	əˈmeɪz
amazing	əˈmeɪzɪŋ
ambages	ˈambɪd͡ʒɪz
ambassador	æmˈbæsədə
ambeer	ˈæmbɪə
amber	ˈambə
ambiance	ˈæmbiəns
ambiance	ˈɒmbiɒns
ambidexter	ambɪˈdɛkstə
ambient	ˈæmbiːənt
ambiverts	ˈambɪvəɹts
ambo	ˈæmbəʊ
ambrosial	amˈbɹəʊzɪəl
ambry	ˈæmbɹi
ambush	ˈæmbʊʃ
amend	əˈmɛnd
ament	ˈeɪmənt
amical	ˈamɪkl
amical	ˈamɪkəl
amide	ˈeɪmaɪd
amide	ˈæmaɪd
amigo	əˈmiːɡəʊ
amigos	əˈmiːɡəʊz
amine	əˈmiːn
amine	ˈeɪmiːn
amine	ˈæmɪn
amino	əˈmiːnəʊ
amiss	əˈmɪs
amitriptyline	æmɪˈtɹɪptɪliːn
ammonal	ˈamənal
ammonals	ˈamənalz
ammoniacal	aməˈnʌɪəkəl
amnesia	æmˈniːziə
amnesia	æmˈniːʒə
amnestic	æmˈnɛstɪk
amnestied	ˈamnəstiːd
amniocentesis	ˌamnɪəʊsɛnˈtiːsɪs
amniote	ˈamnɪəʊt
amniotes	ˈamnɪəʊts
amole	əˈməʊli
amortization	əˌmɔːtaɪˈzeɪʃən
amortization	əˌmɔːtəˈzeɪʃən
amortize	əˈmɔːtaɪz
amour	æˈmʊər
amour	əˈmʊər
ampelopsis	ampɪˈlɒpsɪs
ampere	ˈæmˌpɛər
ampersand	ˈæmpəsænd
ampersand	ˈæmpəˌzænd
ampersat	ˈæmpəsæt
ampersat	ˈæmpəzæt
amphibology	amfɪˈbɒlədʒi
amphiboly	amˈfɪbəli
amphibrach	ˈamfɪbɹak
amphibrachs	ˈamfɪbɹaks
amphipod	ˈamfɪpɒd
amphipods	ˈamfɪpɒdz
amplifier	ˈæmpləfaɪə
amplifiers	ˈæmpləfaɪəz
amusedly	əˈmjuːzədli
amygdala	əˈmɪɡdələ
amygdalae	əˈmɪɡdəlaɪ
amygdalae	əˈmɪɡdəli
amygdalas	əˈmɪɡdələz
amygdaliform	əˈmɪɡˌdəlɪfɔːm
an all	ən ˈɔːl
anabasis	əˈnæbəsɪs
anaclisis	ˌænəˈklaɪsɪs
anacrogynous	ˌænəˈkɹɒdʒənəs
anacrusis	anəˈkɹuːsɪs
anadem	ˈanədɛm
anadromous	əˈnadɹəməs
anaesthetist	əˈniːsθətɪst
anagoge	anəˈɡəʊdʒi
analgesic	ˌænl̩ˈdʒiːsɪk
analgesic	ˌænl̩ˈdʒiːzɪk
analog	ˈænəlɒɡ
analogously	əˈnæləɡəsli
anamorphic	ˌænəˈmɔːfɪk
anaphor	ˈænəfə
anarchic	ænˈɑːkɪk
anarchic	əˈnɑːkɪk
anarchy	ˈænəki
anastomosis	ənæstəˈməʊsɪs
anataxis	ˌanəˈtaksɪs
anatine	ˈanətʌɪn
anatomic	ˈænætɒmɪk
anatomist	əˈnætəmɪst
ancestrally	ænˈsɛstɹəlɪi
anchor	ˈæŋkə
anchoveta	ˌantʃəʊˈvɛtə
anchovy	ænˈt͡ʃəʊvi
anchovy	ˈænt͡ʃəvi
anchovy	ˈænt͡ʃəʊvi
andragogy	ˈandɹəɡɒdʒi
andragogy	ˈandɹəɡɒɡi
androgenization	ˌandɹədʒənʌɪˈzeɪʃn̩
anekantavada	ˌɑːneɪkɑːntəˈvɑːdə
anembryonic	ˌanɛmbɹɪˈɒnɪk
anemone	əˈnɛməni
anesthetize	æˈniːsθətaɪz
anesthetize	əˈniːsθətaɪz
anger	ˈæŋɡə
angiogenesis	andʒɪəʊˈdʒɛnɪsɪs
angler	ˈæŋɡlə
anglicisation	ˌæŋɡlɪsaɪˈzeɪʃən
anglicisation	ˌæŋɡlɪsəˈzeɪʃən
anglophobes	ˈaŋɡləʊfəʊbz
anhedonia	ˌanhɪˈdəʊnɪə
aniconic	anʌɪˈkɒnɪk
animal	ˈænɪməl
animalculist	anɪˈmalkjʊlɪst
animally	ˈanɪməli
anise	əˈniːz
anise	ˈænɪs
ankle lock	ˈaŋkəl ˌlɒk
ankle locks	ˈaŋkəl ˌlɒks
anklebone	ˈaŋkəlbəʊn
ankus	ˈaŋkəs
annex	ˈænɛks
annexure	əˈnɛkʃə
annexure	ˈænɛkʃə
annihilate	əˈnaɪəleɪt
anniversary	ˌænɪˈvɜːsəɹi
anno Domini	ˈænəʊ ˈdɒmənɪ
announce	əˈnaʊns
announce	ˈænaʊns
annoyed	əˈnɔɪd
annual	ˈænjuəl
annual	ˈænjəl
anode	ˈænəʊd
anole	əˈnəʊli
anomalistic	əˌnɒməˈlɪstɪk
anomaly	əˈnɒməlɪ
anomia	əˈnəʊmiə
anomic	əˈnɒmɪk
anomic	əˈnəʊmɪk
anon	əˈnɒn
anopheles	əˈnɒfɪliːz
anorexically	anəˈɹɛksɪkəli
anosmia	æˈnɒzmiə
another	æˈnʌðə
another	əˈnʌðə
ansatz	ˈænsæts
anserine	ˈansəɹiːn
anserine	ˈansəɹʌɪn
ansible	ˈænsɪbəl
ansible	ˈɑːnsɪbəl
answer	ˈansə
answer	ˈɑːnsə
answerable	ˈɑːnsəɹəbəl
answerable	ˈɑːnsɹəbəl
answerphone	ˈænsəˌfəʊn
answerphone	ˈænsɜːˌfəʊn
ante	ˈænti
antechamber	ˈæntiˌt͡ʃeɪmbə
antedate	ˈæntiˌdeɪt
antediluvial	ˌantɪdɪˈluːvɪəl
antediluvian	ˌantɪdɪˈluːvɪən
antelope	ˈæntɪləʊp
antennae	ænˈtɛnaɪ
antennae	ænˈtɛneɪ
antennae	ænˈtɛni
antennas	ænˈtɛnəz
antevolate	anˈtɛvɒleɪt
anthologist	ænˈθɒlədʒɪst
anthologize	ænˈθɒlədʒaɪz
anthologizer	ænˈθɒlədʒaɪzə
anthology	ænˈθɒlədʒɪ
anthozoan	anθəʊˈzəʊən
anti	ˈænti
anti-	ˈæntɪ
anti-	ˈænˌtiː
anti-story	ˈæntiˈstɔːɹi
antibiotic	ˌæntaɪbaɪˈɒtɪk
antibiotic	ˌæntibaɪˈɒtɪk
antibioticked	ˌantɪbaɪˈɒtɪkt
antichristian	antɪˈkɹɪstɪən
anticipate	ænˈtɪsɪpeɪt
anticlockwise	ˌæntiˈklɒkwaɪz
anticommunism	æntɪˈkɒmjʊnɪzəm
anticreative	ˌantɪkɹɪˈeɪtɪv
antihero	ˈæntɪˌhɪəɹəʊ
antilogue	ˈæntiˌlɒɡ
antilogue	ˈæntɪˌlɒɡ
antimony	ˈæntɪməniː
antinomian	æntiˈnoʊmiən
antipluvial	antiˈpluːvɪəl
antipodean	ˈæntɪpəʊˌdiən
antipope	ˈantɪpəʊp
antipreformationist	antipɹiːfɔːˈmeɪʃn̩ɪst
antiptosis	ˌantɪpˈtəʊsɪs
antiquity	ænˈtɪkwɪti
antishinto	ˌæntaɪˈʃɪntəʊ
antishinto	ˌæntiˈʃɪntəʊ
antonomasia	ænˌtɒnəʊˈmeɪzɪə
antonomasia	ˌæntənəʊˈmeɪzɪə
antonymous	æntəˈnɪmʌs
antonymous	ænˈtɒnɪməs
antrin	ˈantɹɪn
anvil	ˈænvɪl
anxious	ˈæŋkʃəs
any	ˈæni
any	ˈɛni
anybody	ˈɛnibɒdi
anybody	ˈɛnibədi
anyroad	ˈɛnɪɹəʊd
anythings	ˈɛniθɪŋz
anythings	ˈɛnɪθɪŋz
anywhere	ˈɛniːhwɛə
apay	əˈpeɪ
aperçu	ˌapɛːˈsjuː
aphelion	æpˈhiːlɪən
aphelion	əˈfiːlɪən
apiece	əˈpiːs
apocalypse	əˈpɒkəlɪps
apocalyptic	əˈpɒkəlɪptɪk
apocalypticism	əpɒkəˈlɪptɪsɪzəm
apodictic	apəʊˈdaɪktɪk
apodictic	apəʊˈdɪktɪk
apologetic	əˌpɒləˈdʒɛtɪk
apophasis	əˈpɒfəsɪs
apophatic	apəʊˈfatɪk
apophysis	əˈpɒfɪsɪs
apoptosis	ˌapɒpˈtəʊsɪs
aporia	əˈpɔːɹɪə
apostolicity	əˌpɒstəˈlɪsɪti
apothecary	əˈpɒθəkəɹi
apotheosis	əˌpɒθiːˈəʊsɪs
apparatchik	apəˈɹatʃɪk
apparent	əˈpæɹənt
apparently	əˈpaɹəntli
apparition	ˌæpəɹˈɪʃn̩
appealing	əˈpiːlɪŋ
appealingly	əˈpɪilɪŋli
appeasement	əˈpɪizmənt
appellant	əˈpɛln̩t
appellate	əˈpɛlət
appellatory	əˈpɛlətəɹi
appellatory	əˈpɛlətɹi
append	əˈpɛnd
appendicitis	əˈpɛndɪsaɪtəs
appendix	əˈpɛndɪks
appetizing	ˈæpətaɪzɪŋ
applaud	əˈplɔːd
applause	əˈplɔːz
apple	ˈæpəl
appled	ˈæpəld
apples	ˈæpəlz
appliable	əˈplʌɪəbəl
applique	əˈpliːkeɪ
apposite	ˈapəzɪt
apprehension	æpɹɪˈhɛnʃən
approbation	ˌæpɹəʊˈbeɪʃən
approbation	ˌæpɹəˈbeɪʃən
approbative	əˈpɹəʊbeɪtɪv
approbative	ˈæpɹəˌbeɪtɪv
appropry	əˈpɹəʊpɹi
approval	əˈpɹuːvəl
approximant	əˈpɹɒksɪmənt
approximation	əˌpɹɒksɪˈmeɪʃn
appulse	əˈpʌls
appulse	ˈæpˌʌls
apropos	ˌæpɹəˈpəʊ
apse	æps
aquamarine	ˌækwəməˈɹiːn
aqueduct	ˈækwɪˌdʌkt
aqueous	ˈeɪkwiəs
aqueous	ˈækwiəs
aqueous	ˈɐkwiəs
arabesque	ˌæɹəˈbɛsk
aracari	aɹəˈkɑːɹi
aracari	aɹəˈsɑːɹi
arancino	ˌæɹənˈtʃiːnəʊ
arational	eɪˈɹaʃənəl
arbitral	ˈɑːbɪtɹəl
arbitrament	ɑːˈbɪtɹəmənt
arc	ɑːk
arcdegree	ˈɑːkdɪˌɡɹiː
archaic	ɑːˈkeɪɪk
archaistic	ɑːkeɪˈɪstɪk
archbishop	ɑːtʃbɪʃəp
archbishopess	ɑːtʃbɪʃəpɛs
archbishophood	ɑːtʃˈbɪʃəphʊd
archdiocese	-siːz
archdiocese	ˌɑːtʃˈdaɪəsɪs
archducal	ɑːtʃˈdjuːkəl
archeress	ˈɑːtʃəɹɪs
archeus	ɑːˈkiːəs
archidiaconal	ɑːkɪdaɪˈækənəl
archimage	ˈɑːkɪmeɪdʒ
architect	ˈɑːkɪtɛkt
arctophile	ˈɑːktəˌfäɪ̯ɫ
are	ɑː
argentine	ˈɑːdʒənˌtaɪn
argentine	ˈɑːdʒənˌtiːn
argot	ˈɑːɡəʊ
argue	ˈɑːɡjuː
argutely	ɑːˈɡjuːtli
argyle	ˈɑːɡaɪl
arid	ˈæɹɪd
aris	ˈæɹɪs
aristocrat	ˈæɹɪstəˌkɹæt
arizonite	aɹɪˈzəʊnaɪt
ark	ɑːk
arm	ɑːm
arm wrestling	ˈɑːm ˌɹɛslɪŋ
armageddon	-ˈɡɛdən
armageddon	ˌɑːməˈɡɛdn̩
armature	ˈɑːmətjə
armature	ˈɑːmətjʊə
armchair	ˈɑːmtʃɛə
armed	ɑːmd
armet	ˈɑːmɛt
armiger	ˈɑːmɪdʒə
armigerous	ɑːˈmɪdʒəɹəs
armlet	ˈɑːmlət
armoire	ɑːmˈwɑː
armor	ˈɑːmə
aromatic	æɹəˈmætɪk
around	əˈɹaʊnd
arrabbiata	ˌaɹəˈbjɑːtə
array	əˈɹeɪ
array	ˈæɹeɪ
arrear	əˈɹɪə
arrivederci	əˌɹiːvəˈdɛətʃi
arrogancy	ˈaɹəɡənsi
arroyo	əˈɹɔɪəʊ
arsenic	ɑːˈsɛnɪk
arsenic	ˈɑːsənɪk
arsenical	ɑːˈsɛnɪkl̩
arsonist	ˈɑːsənɪst
artel	ɑːˈtɛl
arthralgia	ɑːˈθɹældʒiə
articulate	ɑːˈtɪkjʊleɪt
articulate	ɑːˈtɪkjʊlət
articulation	ɑːˌtɪkjəˈleɪʃən
articulatory	ɑːˈtɪkjələtəɹɪ
artificiality	ˌɑːtɪˌfɪʃiˈælɪti
artiodactyl	ˌɑːtɪəʊˈdaktɪl
artisan	ˈɑːtɪzæn
artisan	ˈɑːtɪzən
arvo	ˈɑːvəʊ
as though	əzˈðəʊ
asbestosis	ˈæsbɛsˌtəʊsɪs
ascertain	ˌæsəˈteɪn
ascribe	əˈskɹaɪb
aseity	əˈsiːɪti
ashlar	ˈæʃlə
asinine	ˈæsənaɪn
asinine	ˈæsɪnaɪn
askance	əˈskæns
askance	əˈskɑːns
asper	ˈæspə
asperse	əˈspɜːs
asphalt	ˈæsfælt
asphalt	ˈæsfɔːlt
asphalt	ˈæsfəlt
asphalt	ˈæʃfælt
asphalt	ˈæʃfɔːlt
asphalt	ˈæʃfəlt
aspirate	ˈæspəɹeɪt
aspirate	ˈæspəɹət
aspirate	ˈæspəɹɪt
aspirate	ˈæspɪɹeɪt
aspirate	ˈæspɪɹət
aspire	əˈspaɪə
assassin	əˈsæsɪn
assassinate	əˈsasɪneɪt
assault	əˈsɔːlt
assegai	ˈæsəɡaɪ
assembly	əˈsɛmblɪ
asseveration	æsˌɛvəˈɹeɪʃən
asseveration	əˌsɛvəˈɹeɪʃən
assiduous	əˈsɪdjuːəs
assignat	asɪˈnja
assignat	ˈasɪɡnat
assimilate	əˈsɪmɪleɪt
assistance	əˈsɪstəns
assortment	əˈsɔːtmənt
assume	əˈsjuːm
assythment	əˈsʌɪðmənt
astaghfirullah	ˈastæfɪˌɹəlɒː
astatine	ˈastətiːn
aster	ˈæstə
asterism	ˈæstəˌɹɪzəm
asthenospermia	ˌæsθənəʊˈspɜːmiə
asthenospermic	ˌæsθənəʊˈspɜːmɪk
asthenosphere	asˈθɛnəʊsfɪə
asthmatic	æsˈmætɪk
asthmatic	æsˈθmætɪk
astonishment	əˈstɒnɪʃmənt
astony	əˈstɒni
astringence	əˈstɹɪndʒəns
astringency	əˈstɹɪndʒənsi
astrobleme	ˈæstɹəʊbliːm
astrology	əˈstɹɒlədʒi
astrometry	əˈstɹɒmətɹi
astronomical	ˌæstɹəˈnɒmɪkəl
asunder	əˈsʌndə
asymptotic	ˌæsəmpˈtɑtɪk
asymptotic	ˌæsəmpˈtɒtɪk
at once	ət ˈwʌns
ataraxy	ˈatəɹaksi
atavistic	ætəˈvɪstɪk
ate	eɪt
ate	ɛt
athame	ɑːˈθɑːmeɪ
athame	əˈθɑːmeɪ
athematic	ˌæθiːˈmætɪk
athenaeum	aθɪˈniːəm
athirst	əˈθəːst
athletic	æθˈlɛtɪk
atlas	ˈætləs
atlas	ˈætlɪs
atlatl	ˈatlatəl
atman	ˈɑːtman
atmosphere	ˈætməsˌfɪə
atone	əˈtəʊn
atopy	ˈætəpi
attack	əˈtæk
attainted	əˈteɪntɪd
attap	ˈatəp
attent	əˈtɛnt
attestation	ˈætɛsteɪʃən
attitude	ˈætɪˌtjuːd
attributive	əˈtɹɪbjutɪv
attributively	əˈtɹɪbjutɪvli
attune	əˈtjuːn
atypical	eɪˈtɪpɪkəl
au contraire	əʊ ˈkɒntɹɛː
au fait	ˌəʊˈfeɪ
au pair	əʊ ˈpɛə
au revoir	oʁəˈvwaʁ
au revoir	ɔʁˈvwaʁ
au revoir	ɔːɹˈvwɑː
au revoir	ˌəʊɹəˈvwɑː
auction	ˈɔːkʃən
audacious	ɔːˈdeɪʃəs
audacity	ɔːˈdæsɪti
auding	ˈɔːdɪŋ
audiophile	ˌɔːdiəʊˈfaɪl
audiovisual	-ʒʊəl
audiovisual	ˌɔːdiəʊˈvɪzjʊəl
aught	ɔːt
aughts	ɔːts
augment	ɔːɡˈmɛnt
augment	ˈɔːɡmənt
augur	ˈɔːɡə
augurs	ˈɔːɡəz
auntie	ˈænti
auntie	ˈɑːnti
aura	ˈɔːɹə
aurally	ˈɔːɹəli
aureola	ɔːˈɹiːələ
aureole	ˈɔːɹiːˌəʊl
aurora	ɔːˈɹɔːɹə
aurora	əˈɹɔːɹə
auroral	ɔːˈɹɔəɹəl
auroral	ɔːˈɹɔːɹəl
aurorean	ɔːˈɹɔəɹɪən
aurum	ˈɔːɹəm
auscultation	ˌɔskəlˈteɪʃən
auscultation	ˌɔːskəlˈteɪʃən
auslese	aʊsˈleɪzə
australopithecine	ˌɒstɹələʊˈpɪθɪsiːn
autarchic	ɔːˈtɑːkɪk
autarkic	ɔːˈtɑːkɪk
authoress	ˈɔːθəɹɛs
authoritarian	ɔːˌθɒrɪˈtɛə̯rɪən
authoritative	ɔːˈθɒɹɪtətɪv
authoritative	ɔːˈθɒɹɪˌteɪtɪv
authority	ɔːˈθɒɹəti
authority	ɔːˈθɒɹɪti
auto-	ˈɔːtəʊ
autobiographic	ˈɔːtəʊˌbaɪəɡɹæfɪkəl
autobiographical	ˌɔːtəˌbaɪəˈɡɹæfɪkəl
autobiographically	ˈɔːtəʊˌbaɪəɡɹæfɪkəli
autochthonous	ɔːˈtɒkθənəs
autocratically	ˈɔːtəˌkɹætɪkəliː
autocritical	ɔːtəʊˈkɹɪtɪkəl
autocross	ˈɔːtəʊˌkɹɒs
autoerotic	ˈɔːtəʊɘɹɒtɪk
automatable	ˈɔːtəmeɪtəbəl
automatic	ˌɔːtəˈmætɪk
automatically	ˈɔːtəʊˌmætɪkəli
automatically	ˈɔːtəˌmætɪkəli
automatism	ɔːˈtɒmətɪzəm
automatons	ɔːˈtɒmətənz
automatons	ɔːˈtɒməˌtɒnz
automobile	ˈɔːtəməˌbiːl
automobile	ˌɔːtəˈməʊˌbaɪəl
auton	ˈɔːtɒn
autonomous	ɔːˈtɒnəməs
autoschediastic	ˌɔːtəskɛdiˈæstɪk
autoschediastic	ˌɔːtəʊskɛdiˈæstɪk
autosome	ˈɔːtəsəʊm
autotomy	ɔːˈtɒtəmi
autotroph	ˈɔːtəʊtɹəʊf
autumn	ˈɔːtəm
autumnal	ɔːˈtʌmnəl
ava	ɑːvə
availably	əˈveɪləbli
avania	avəˈniːə
avant-garde	æˈvɑ̃tɡɑːd
avant-garde	æˈvɑ̃ɡɑːd
avant-garde	ˈævn̩tɡɑːd
avant-garde	ˌævɑ̃ˈɡɑːd
avatar	ˈævətɑː
avatar	ˌævəˈtɑː
avenue	ˈævəˌnjuː
avgas	ˈævˌɡæs
aviary	ˈeɪvɪəɹi
aviatrix	ˈeɪvieɪtɹɪks
avionic	eɪviˈɒnɪk
avionics	eɪviˈɒnɪks
avo	ˈɑːvəʊ
avocation	avəʊˈkeɪʃən
avuncular	əˈvʌŋkjʊlə
aw	ɔː
await	əˈwɛɪt
awe	ɔː
awesomeness	ˈɔːsəmnəs
awesomenessness	ˈɔːsəmnəsnəs
awful	ˈɔːfəl
awful	ˈɔːfʊl
awfully	ˈɔːfli
awfully	ˈɔːfəli
awfully	ˈɔːfʊli
awrack	əˈɹæk
awry	əˈɹaɪ
axes	ˈæksiːz
axes	ˈæksəz
axes	ˈæksɪz
axil	ˈæksəl
axil	ˈæksɪl
axiomatization	ˌaksɪəmətʌɪˈzeɪʃn̩
axis	ˈæksɪs
axolotl	ˈaksəˌlɒtəl
azur	æˈzjʊə
azur	æˈʒjʊə
azur	ˈæzjʊə
azur	ˈæʒjʊə
azur	ˈæʒɔː
azur	ˈæʒə
azure	æzˈjʊə
azure	ˈæzjʊə
azure	ˈæʒə
azurite	ˈæʒjʊˌɹaɪt
baal	ˈbɑːl
babushka	bəˈbuːʃkə
babyhood	ˈbeɪbihʊd
babylon	ˈbæbɪlɒn
back road	ˈbæk ˌɹəʊd
back-hand	ˈbækhænd
backbone	ˈbækˌbəʊn
backhand	ˈbækhænd
backslider	ˈbakslaɪdə
backwash	ˈbækwɒʃ
backwoods	ˈbakˌwʊdz
backyard	bækˈjɑːd
backyard cricket	ˈbækjɑːd ˈkɹɪkɪt
bacteria	bækˈtɪəɹɪə
badder	ˈbædə
badelynge	ˈbadlɪŋ
badge	bædʒ
badinage	ˌbædɪˈnɑːdʒ
badinage	ˌbædɪˈnɑːʒ
badmash	bʌdˈmɑːʃ
bafflement	ˈbafəlmənt
bah	bæ
bah	bɑː
